,date,open,high,low,close,adj close,volume,EMA_10,EMA_50
755,2016-10-11,619.237976,642.080017,618.5,641.072021,641.072021,103590000,614.1669150607645,599.5442980094549
756,2016-10-12,640.870972,641.336975,635.965027,636.192017,636.192017,92370200,616.2645438168821,600.2699954152082
757,2016-10-13,636.030029,638.833008,635.028992,636.786011,636.786011,61620700,618.2189692628933,600.9930848327288
758,2016-10-14,637.007996,641.284973,637.007996,640.377991,640.377991,58144600,620.3293522854749,601.772983964754
759,2016-10-15,640.310974,642.10199,637.390015,638.645996,638.645996,39035400,622.0737945440011,602.5031426189173
760,2016-10-16,639.083008,642.89801,638.901001,641.630981,641.630981,40298100,623.9363837302867,603.2779512997308
761,2016-10-17,641.817993,642.328003,638.663025,639.192993,639.192993,58063600,625.3893941369261,603.9891402442906
762,2016-10-18,639.411011,640.736023,635.995972,637.960022,637.960022,65546700,626.5865967905522,604.6618309721265
763,2016-10-19,638.133972,638.874023,628.013,630.52002,630.52002,69381696,626.9612085247853,605.1738743192132
764,2016-10-20,630.663025,631.916992,628.257996,630.856995,630.856995,56957300,627.3322358081391,605.6824509663574
765,2016-10-21,630.825012,634.093994,630.69397,632.828003,632.828003,55951000,627.855642207364,606.2199866501919
766,2016-10-22,633.135986,658.197021,632.849976,657.294006,657.294006,78556496,630.6592959019008,607.2313533699901
767,2016-10-23,657.620972,661.129028,653.885986,657.070984,657.070984,54474600,633.1746947683864,608.2182767488022
768,2016-10-24,657.161011,657.252014,652.594971,653.760986,653.760986,62218200,635.135293933302,609.1201125755586
769,2016-10-25,654.002014,664.424011,653.697998,657.588013,657.588013,90378800,637.2736481301305,610.079872980003
770,2016-10-26,657.677979,679.728027,657.677979,678.304016,678.304016,88877104,641.1813022129752,611.4308461091118
771,2016-10-27,678.213989,688.593994,678.039978,688.312988,688.312988,96105296,645.6700341926919,612.9532647604166
772,2016-10-28,688.0,690.44397,684.161987,689.651001,689.651001,81145504,649.8586976981497,614.4720318146658
773,2016-10-29,690.289001,720.401978,690.052002,714.479004,714.479004,134760992,656.0130125840402,616.4523678975437
774,2016-10-30,714.117981,714.117981,696.474976,701.864014,701.864014,100665000,660.3797746236555,618.1436876223447
775,2016-10-31,702.640015,709.289001,691.682007,700.971985,700.971985,97064400,664.2456994214026,619.7838519268527
776,2016-11-01,701.336975,736.452026,701.336975,729.79303,729.79303,130527000,670.4883023336499,621.9622514926575
777,2016-11-02,730.065979,740.828979,722.348999,740.828979,740.828979,84865200,677.1874143971119,624.3160480769614
778,2016-11-03,742.346008,745.77301,678.156006,688.700012,688.700012,172808000,678.2838522640535,625.5909780556353
779,2016-11-04,689.124023,706.929993,685.562988,703.234985,703.234985,99907696,680.660150619858,627.1284831436425
780,2016-11-05,703.525024,707.51001,697.739014,703.41803,703.41803,53752300,682.8275677036811,628.6391672398079
781,2016-11-06,703.812012,714.257996,699.559998,711.521973,711.521973,59902200,685.5603682080924,630.2804109182275
782,2016-11-07,710.736023,710.736023,699.903015,703.130981,703.130981,65047100,687.2337599025598,631.7229964644013
783,2016-11-08,703.088989,712.987,702.390015,709.848022,709.848022,79660800,689.387499149935,633.270026673027
784,2016-11-09,709.825012,740.046021,708.609985,723.27301,723.27301,132429000,692.6146906594649,635.0522639666304
785,2016-11-10,722.843994,723.018005,711.210022,715.533997,715.533997,68807800,694.7974817395159,636.6459616504595
786,2016-11-11,715.554993,718.317993,714.409973,716.411011,716.411011,63119700,696.8559130976573,638.2254675781733
787,2016-11-12,716.752014,717.14801,704.034973,705.054016,705.054016,64622500,697.6366848026423,639.5488051706847
788,2016-11-13,705.195984,705.257019,687.315002,702.031006,702.031006,80318096,698.0551915833431,640.7860764742354
789,2016-11-14,701.997009,706.283997,699.807983,705.020996,705.020996,62993000,698.7186015277866,642.0580550787059
790,2016-11-15,705.794006,715.718018,705.26001,711.619019,711.619019,72038496,699.9472127156165,643.4354999088305
791,2016-11-16,711.166992,747.61499,709.039001,744.197998,744.197998,141294000,704.1615732188911,645.4307969007348
792,2016-11-17,744.875977,755.64502,739.510986,740.97699,740.97699,108579000,707.6678033885205,647.3228007244826
793,2016-11-18,740.705017,752.882019,736.890015,751.585022,751.585022,87363104,711.8503956372329,649.3873991655819
794,2016-11-19,751.833008,756.237,744.46698,751.616028,751.616028,110608000,715.6375987194011,651.4117284494317
795,2016-11-20,751.879028,755.47998,717.94397,731.026001,731.026001,154116000,717.103160841363,652.9882486979578
796,2016-11-21,731.265015,741.721985,730.51001,739.247986,739.247986,60802400,719.2121918088523,654.6963623078992
797,2016-11-22,739.643005,753.869995,736.526978,751.346985,751.346985,129906000,722.2726483032473,656.6102360245745
798,2016-11-23,751.741028,752.25,738.924011,744.593994,744.593994,76543800,724.398490750557,658.3524886577512
799,2016-11-24,744.619995,746.83197,733.48999,740.289001,740.289001,85919296,725.9118726790754,659.9749938526472
800,2016-11-25,740.442017,741.648987,734.591003,741.648987,741.648987,67807600,727.4106454715444,661.5923006476443
801,2016-11-26,741.510986,742.213989,729.625,735.382019,735.382019,54962700,728.1698239028259,663.0534831892751
802,2016-11-27,735.437012,739.018005,731.085022,732.034973,732.034973,52601800,728.537933340652,664.419453284537
803,2016-11-28,732.484009,738.005981,732.484009,735.812988,735.812988,61888600,729.2307956891614,665.8331866452393
804,2016-11-29,736.328979,737.471008,734.559021,735.604004,735.604004,68511104,729.8377679092413,667.2147869888979
805,2016-11-30,736.283997,747.929016,736.265015,745.690979,745.690979,84070800,731.3475975369327,668.7687709891178
806,2016-12-01,746.046021,758.275024,746.046021,756.773987,756.773987,80461904,733.7691584381772,670.5114485338877
807,2016-12-02,757.544983,781.296021,757.544983,777.94397,777.94397,127605000,737.976283348827,672.638825196583
808,2016-12-03,778.247986,778.247986,764.856018,771.155029,771.155029,69547296,741.136163887034,674.5896411134823
809,2016-12-04,771.638,773.872009,768.161011,773.872009,773.872009,60557900,744.2538634216021,676.5556285963836
810,2016-12-05,773.393982,773.468018,751.713013,758.700012,758.700012,106363000,745.6296870957352,678.1822500499206
811,2016-12-06,758.719971,765.622009,758.719971,764.223999,764.223999,116218000,747.4005739437604,679.886047058833
812,2016-12-07,764.210999,771.54303,759.75,768.132019,768.132019,96426096,749.3749972824498,681.633492047767
813,2016-12-08,768.075989,774.697998,765.945984,770.809998,770.809998,80111904,751.4164259222165,683.3993634527617
814,2016-12-09,769.94397,774.528015,769.648987,772.794006,772.794006,68705296,753.4523859296245,685.1695543942913
815,2016-12-10,773.02301,777.09198,772.909973,774.650024,774.650024,53843100,755.4712086029936,686.941444881533
816,2016-12-11,774.752014,774.797974,765.411987,769.731018,769.731018,57313400,756.8292856884228,688.5808423690274
817,2016-12-12,770.039978,781.921997,770.039978,780.086975,780.086975,76571000,759.0443037180969,690.3928449953833
818,2016-12-13,780.646973,788.460022,777.961975,780.55603,780.55603,81645600,761.0930395544685,692.178254599435
819,2016-12-14,780.005005,782.033997,776.838989,781.481018,781.481018,75979000,763.0347517873763,693.9466261519215
820,2016-12-15,780.070007,781.434998,777.802002,778.088013,778.088013,81580096,764.4683957123881,695.6127922281211
821,2016-12-16,778.963013,785.031982,778.963013,784.906982,784.906982,83608200,766.4149277397796,697.380994005782
822,2016-12-17,785.166016,792.508972,784.864014,790.828979,790.828979,78989800,768.7400754788482,699.2314491541823
823,2016-12-18,791.007996,794.737,788.026001,790.530029,790.530029,60524400,770.8153091475293,701.0393418243965
824,2016-12-19,790.692017,793.611023,790.320007,792.713989,792.713989,74886400,772.9008977049075,702.8546813724282
825,2016-12-20,792.247009,801.336975,791.497009,800.875977,800.875977,99629296,775.5651909711069,704.7956971274297
826,2016-12-21,800.643982,834.281006,799.405029,834.281006,834.281006,155576000,781.157173354811,707.3597626496587
827,2016-12-22,834.179993,875.781982,834.148987,864.539978,864.539978,200027008,789.0983928448289,710.4722421615467
828,2016-12-23,864.888,925.117004,864.677002,921.984009,921.984009,275564000,801.7541658119881,714.6605939801299
829,2016-12-24,922.179993,923.479004,886.335022,898.822021,898.822021,137727008,810.9987234489415,718.3073549112164
830,2016-12-25,899.651978,899.651978,862.424011,896.182983,896.182983,143664992,819.1115100728518,721.8296445763409
831,2016-12-26,896.905029,913.184021,896.89801,907.609985,907.609985,123771000,827.5399362563899,725.5084631985916
832,2016-12-27,908.354004,940.047974,904.255005,933.197998,933.197998,167308000,837.6026088034004,729.621127254065
833,2016-12-28,934.830994,975.921021,934.830994,975.921021,975.921021,236630000,850.7757909173622,734.4983528727964
834,2016-12-29,975.125,979.396973,954.502991,973.497009,973.497009,199320000,862.4635259728516,739.2309995287807
835,2016-12-30,972.534973,972.534973,934.833008,961.237976,961.237976,187474000,871.8706164516276,743.6271772806859
836,2016-12-31,960.627014,963.742981,947.236023,963.742981,963.742981,99135104,880.6203654562345,747.985906067207
837,2017-01-01,963.65802,1003.080017,958.698975,998.325012,998.325012,147775008,891.830331793736,752.9431160856781
838,2017-01-02,998.617004,1031.390015,996.702026,1021.75,1021.75,222184992,904.2036335276659,758.2660246780408
839,2017-01-03,1021.599976,1044.079956,1021.599976,1043.839966,1043.839966,185168000,917.5023318583644,763.9209542091687
840,2017-01-04,1044.400024,1159.420044,1044.400024,1154.72998,1154.72998,344945984,940.095441205187,771.6597467990861
841,2017-01-05,1156.72998,1191.099976,910.416992,1013.380005,1013.380005,510199008,947.0749234713596,776.4462865654408
842,2017-01-06,1014.23999,1046.810059,883.94397,902.200989,902.200989,351876000,942.8012154264683,778.9364786928578
843,2017-01-07,903.487,908.585022,823.55603,908.585022,908.585022,279550016,939.5425303382332,781.5037765801279
844,2017-01-08,908.174988,942.723999,887.249023,911.198975,911.198975,158715008,936.8431441155443,784.0719983310164
845,2017-01-09,913.244019,913.685974,879.807007,902.828003,902.828003,141876992,933.6036068664448,786.4236023838675
846,2017-01-10,902.440002,914.872986,901.059998,907.679016,907.679016,115808000,931.1345982124976,788.824699683197
847,2017-01-11,908.11499,919.447998,762.765015,777.757019,777.757019,310928992,916.5272097160694,788.6055376894703
848,2017-01-12,775.177979,826.245972,755.755981,804.833984,804.833984,222326000,905.8897596478723,788.9268930619561
849,2017-01-13,803.737,829.000977,780.002991,823.984009,823.984009,168968000,898.0892119671227,789.6210933775609
850,2017-01-14,825.142029,835.085022,812.455994,818.411987,818.411987,93063296,890.5009048273967,790.1912100829558
851,2017-01-15,818.142029,823.307007,812.870972,821.797974,821.797974,71013600,883.9577685581207,790.8170865961645
852,2017-01-16,821.78302,834.530029,820.270996,831.533997,831.533997,82755200,878.9650284097282,791.6233620497057
853,2017-01-17,830.945984,910.560974,830.796021,907.937988,907.937988,155095008,881.7243578945161,793.9266219695136
854,2017-01-18,909.372986,917.499023,858.304016,886.617981,886.617981,225676992,882.1904172378955,795.7620944255627
855,2017-01-19,888.335022,904.614014,884.338013,899.072998,899.072998,105625000,883.7982820723817,797.8078548923833
856,2017-01-20,898.171997,899.39801,887.007996,895.026001,895.026001,86728400,884.8675886369167,799.7329666964945
857,2017-01-21,895.549011,927.367004,895.534973,921.789001,921.789001,111158000,888.3839136238771,802.1499178708214
858,2017-01-22,922.205017,937.525024,897.564026,924.672974,924.672974,116573000,891.8400146120792,804.5761170020921
859,2017-01-23,925.499023,928.265991,916.737976,921.012024,921.012024,73588600,894.6183012204526,806.8817785268031
860,2017-01-24,910.677002,924.14502,892.286011,892.687012,892.687012,111349000,894.4343689137429,808.5808920609259
861,2017-01-25,891.924011,903.252014,891.687012,901.541992,901.541992,120831000,895.1112853981483,810.4217059211055
862,2017-01-26,902.39502,919.325989,902.223999,917.585999,917.585999,131958000,897.2517343126103,812.5437711305885
863,2017-01-27,918.359009,923.223022,915.846008,919.75,919.75,125594000,899.3944262828379,814.666666751765
864,2017-01-28,919.810974,923.911011,919.810974,921.590027,921.590027,68979600,901.5082930178057,816.7839610141062
865,2017-01-29,922.067017,923.41803,919.14801,919.495972,919.495972,60851700,903.2214053018242,818.8178622217478
866,2017-01-30,920.151001,923.047974,919.473999,920.382019,920.382019,78227296,904.8557494635552,820.8290336430993
867,2017-01-31,920.958984,972.018982,920.958984,970.403015,970.403015,164582000,911.0983461813119,823.7908946600676
868,2017-02-01,970.940979,989.114014,970.742004,989.02301,989.02301,150110000,918.5197427354726,827.0628177361058
869,2017-02-02,990.000977,1013.52002,983.221008,1011.799988,1011.799988,145820992,927.4035756178087,830.7209795235096
870,2017-02-03,1011.460022,1033.869995,1008.789978,1029.910034,1029.910034,201278000,937.1660954637317,834.6653172359154
871,2017-02-04,1031.329956,1045.900024,1015.159973,1042.900024,1042.900024,155064000,947.2359934195669,838.7887767757982
872,2017-02-05,1043.52002,1043.630005,1022.369995,1027.339966,1027.339966,114208000,954.8649431891318,842.5224636911288
873,2017-02-06,1028.400024,1044.640015,1028.160034,1038.150024,1038.150024,111762000,962.7968556473098,846.396276766552
874,2017-02-07,1040.140015,1061.930054,1040.140015,1061.349976,1061.349976,146007008,972.1828671094709,850.6527856622638
875,2017-02-08,1062.319946,1078.969971,1037.48999,1063.069946,1063.069946,201855008,980.8387793847594,854.8590660649912
876,2017-02-09,1064.699951,1088.98999,953.343994,994.382996,994.382996,407220000,982.1287047766871,857.6219161627141
877,2017-02-10,995.632019,998.905029,946.690979,988.674011,988.674011,190452000,982.7520672741455,860.217007149591
878,2017-02-11,988.89801,1009.289978,982.830017,1004.450012,1004.450012,102261000,984.8185382004173,863.0731062555398
879,2017-02-12,1003.52002,1004.76001,996.921021,999.18103,999.18103,67530000,986.1863945622822,865.7683126663211
880,2017-02-13,998.88501,1002.099976,976.002014,990.642029,990.642029,100607000,986.6107406992077,868.2410595244138
881,2017-02-14,991.734985,1011.51001,986.471008,1004.549988,1004.549988,137946000,988.3192404421402,870.9402462269006
882,2017-02-15,1006.210022,1008.840027,1001.580017,1007.47998,1007.47998,89759400,990.1440727809841,873.6440033313185
883,2017-02-16,1007.650024,1033.369995,1007.650024,1027.439941,1027.439941,122277000,993.6960602304142,876.6894674435696
884,2017-02-17,1026.119995,1053.170044,1025.640015,1046.209961,1046.209961,136474000,998.6973841132319,880.0463089001325
885,2017-02-18,1049.209961,1061.099976,1046.959961,1054.420044,1054.420044,99073504,1004.0043041024479,883.4992541496349
886,2017-02-19,1054.76001,1056.810059,1043.459961,1047.869995,1047.869995,77423296,1008.1819889498338,886.7541203050877
887,2017-02-20,1048.689941,1080.48999,1041.689941,1079.97998,1079.97998,109478000,1015.0198928593734,890.5803749525116
888,2017-02-21,1079.280029,1117.25,1076.930054,1115.300049,1115.300049,186868992,1024.5703839203854,895.0302694881054
889,2017-02-22,1114.800049,1125.390015,1100.550049,1117.439941,1117.439941,136100000,1033.4151036422536,899.4344213992321
890,2017-02-23,1117.27002,1176.619995,1116.959961,1166.719971,1166.719971,189454000,1046.1108052953723,904.7272045596433
891,2017-02-24,1172.709961,1200.390015,1131.959961,1173.680054,1173.680054,330759008,1058.2602575529559,910.0530035584623
892,2017-02-25,1170.410034,1174.849976,1124.589966,1143.839966,1143.839966,139960992,1066.410705976484,914.6824483592848
893,2017-02-26,1144.27002,1167.469971,1130.199951,1165.199951,1165.199951,116486000,1075.8192055025331,919.6431909858336
894,2017-02-27,1163.780029,1181.97998,1163.380005,1179.969971,1179.969971,131570000,1085.7383260261015,924.7981767286883
895,2017-02-28,1180.719971,1193.25,1171.819946,1179.969971,1179.969971,184956000,1094.7127684045681,929.851083545942
896,2017-03-01,1180.040039,1222.5,1179.689941,1222.5,1222.5,229056992,1106.8829809374663,935.6461115945372
897,2017-03-02,1224.680054,1262.130005,1215.619995,1251.01001,1251.01001,368275008,1120.6093646577076,941.8909412659324
898,2017-03-03,1250.709961,1280.310059,1250.709961,1274.98999,1274.98999,315739008,1135.3122813569735,948.4869620329436
899,2017-03-04,1277.430054,1279.400024,1230.51001,1255.150024,1255.150024,183270000,1146.7253997039284,954.5594979134794
900,2017-03-05,1254.290039,1267.290039,1238.060059,1267.119995,1267.119995,134127000,1158.1915516368877,960.7488146874699
901,2017-03-06,1267.469971,1276.0,1264.599976,1272.829956,1272.829956,153656992,1169.109494909565,966.928639267916
902,2017-03-07,1273.209961,1275.550049,1204.800049,1223.540039,1223.540039,291256000,1174.293356251511,972.0100531239968
903,2017-03-08,1223.22998,1232.160034,1148.079956,1150.0,1150.0,332603008,1171.9797032751767,975.534606527482
904,2017-03-09,1150.349976,1197.459961,1141.22998,1188.48999,1188.48999,212283008,1173.5521115346837,979.7515448140665
905,2017-03-10,1189.359985,1270.469971,1077.25,1116.719971,1116.719971,563795968,1168.1395267218568,982.4637908771543
906,2017-03-11,1116.319946,1193.829956,1116.319946,1175.829956,1175.829956,283320000,1168.8719485578704,986.2928238498839
907,2017-03-12,1176.619995,1226.97998,1175.359985,1221.380005,1221.380005,227176000,1173.8727158380732,990.9480155558268
908,2017-03-13,1221.780029,1237.369995,1217.030029,1231.920044,1231.920044,380276992,1179.4010328058757,995.719738891355
909,2017-03-14,1232.160034,1244.810059,1220.719971,1240.0,1240.0,245306000,1185.17236301484,1000.5569717845955
910,2017-03-15,1240.160034,1251.609985,1239.75,1249.609985,1249.609985,297804992,1191.309279394379,1005.4887146205441
911,2017-03-16,1251.329956,1257.97998,1152.439941,1187.810059,1187.810059,638568000,1190.9760203092,1009.0990382716225
912,2017-03-17,1180.160034,1180.160034,1099.569946,1100.22998,1100.22998,706598976,1182.3335402797525,1010.9036113751547
913,2017-03-18,1099.689941,1114.069946,957.655029,973.817993,973.817993,621302016,1162.4749167292998,1010.1692426944585
914,2017-03-19,976.72998,1069.910034,976.72998,1036.73999,1036.73999,406648000,1150.5001618027,1010.6953961064494
915,2017-03-20,1037.23999,1063.030029,1036.680054,1054.22998,1054.22998,286529984,1141.3315730595857,1011.5574670746385
916,2017-03-21,1055.359985,1122.430054,1055.359985,1120.540039,1120.540039,337391008,1139.3514269586726,1013.7155378058337
917,2017-03-22,1120.650024,1120.650024,1014.210022,1049.140015,1049.140015,380840992,1130.7598639149896,1014.4170126017578
918,2017-03-23,1050.050049,1058.01001,1028.930054,1038.589966,1038.589966,248540000,1121.9817783992764,1014.8956849462775
919,2017-03-24,1038.449951,1040.469971,934.357971,937.52002,937.52002,491038016,1104.4139918850597,1013.3634935612027
920,2017-03-25,936.539978,975.760986,903.713013,972.778992,972.778992,435803008,1091.8773252293397,1012.5598400649413
921,2017-03-26,974.015015,1007.960022,954.185974,966.724976,966.724976,303668000,1079.9580538741645,1011.6522189943485
922,2017-03-27,972.054993,1046.400024,971.984009,1045.77002,1045.77002,372535008,1076.7020506480537,1012.3278190142623
923,2017-03-28,1044.579956,1064.650024,1027.72998,1047.150024,1047.150024,326332000,1073.8875719196676,1013.0173676278413
924,2017-03-29,1046.079956,1055.130005,1015.880005,1039.969971,1039.969971,298457984,1070.6573242130326,1013.5510825461018
925,2017-03-30,1042.209961,1049.290039,1020.039978,1026.430054,1026.430054,352968992,1066.4452032403628,1013.8061116838028
926,2017-03-31,1026.640015,1074.920044,1026.640015,1071.790039,1071.790039,447287008,1066.954235217471,1014.9543082643215
927,2017-04-01,1071.709961,1091.719971,1061.089966,1080.5,1080.5,289633984,1068.2443080539024,1016.2522427541369
928,2017-04-02,1080.609985,1107.589966,1075.449951,1102.170044,1102.170044,514187008,1071.4753305249592,1017.9535853530648
929,2017-04-03,1102.949951,1151.73999,1102.949951,1143.810059,1143.810059,580444032,1078.3643522844868,1020.445792752014
930,2017-04-04,1145.52002,1156.439941,1120.52002,1133.25,1133.25,436310016,1083.5915568288215,1022.6795394301919
931,2017-04-05,1134.140015,1135.089966,1113.630005,1124.780029,1124.780029,414784000,1087.514268464172,1024.7013313028613
932,2017-04-06,1125.810059,1188.369995,1125.810059,1182.680054,1182.680054,511222016,1096.5776766104414,1027.8296228414185
933,2017-04-07,1178.939941,1186.579956,1163.390015,1176.900024,1176.900024,317022016,1104.2274239808755,1030.7815119732716
934,2017-04-08,1172.650024,1184.97998,1162.579956,1175.949951,1175.949951,209312000,1111.0581408398398,1033.6561345282562
935,2017-04-09,1176.569946,1197.209961,1171.859985,1187.869995,1187.869995,242343008,1118.37355552176,1036.7098743395777
936,2017-04-10,1187.300049,1190.339966,1179.040039,1187.130005,1187.130005,215883008,1124.921788805402,1039.6884907882989
937,2017-04-11,1187.459961,1208.069946,1187.459961,1205.01001,1205.01001,216182000,1132.5492384429826,1042.9621842380354
938,2017-04-12,1204.810059,1207.140015,1196.76001,1200.369995,1200.369995,288702016,1139.0083581150795,1046.0791705897575
939,2017-04-13,1201.02002,1205.890015,1156.439941,1169.280029,1169.280029,351968992,1141.8913743898338,1048.5187915483762
940,2017-04-14,1170.329956,1190.800049,1159.790039,1167.540039,1167.540039,254827008,1144.3341043527068,1050.8756479335568
941,2017-04-15,1167.300049,1188.0,1164.959961,1172.52002,1172.52002,203559008,1147.0184772714967,1053.284447380417
942,2017-04-16,1172.609985,1187.219971,1172.609985,1182.939941,1182.939941,183231008,1150.4395690551637,1055.8518828976364
943,2017-04-17,1183.25,1194.900024,1172.650024,1193.910034,1193.910034,253206000,1154.5796133356241,1058.5857076719408
944,2017-04-18,1193.77002,1217.569946,1193.77002,1211.670044,1211.670044,270524000,1160.0167972084218,1061.6170806685361
945,2017-04-19,1212.130005,1215.51001,1205.079956,1210.290039,1210.290039,288060992,1164.804724998096,1064.5610996453968
946,2017-04-20,1211.079956,1240.790039,1208.410034,1229.079956,1229.079956,315108000,1170.926175569706,1067.8188987811316
947,2017-04-21,1229.420044,1235.939941,1215.560059,1222.050049,1222.050049,272167008,1175.7951158964006,1070.8729809636834
948,2017-04-22,1222.709961,1235.560059,1208.469971,1231.709961,1231.709961,249320000,1181.1203392396005,1074.0578716574719
949,2017-04-23,1231.920044,1232.199951,1203.939941,1207.209961,1207.209961,258951008,1183.6050651215435,1076.6945466939576
950,2017-04-24,1209.630005,1250.939941,1209.630005,1250.150024,1250.150024,235806000,1189.942680252825,1080.1293086208098
951,2017-04-25,1250.449951,1267.579956,1249.969971,1265.48999,1265.48999,242556000,1197.1376621335085,1083.799817162972
952,2017-04-26,1265.98999,1294.829956,1265.930054,1281.079956,1281.079956,329631008,1205.1321663112697,1087.7063545656854
953,2017-04-27,1281.880005,1319.699951,1281.300049,1317.72998,1317.72998,449196992,1215.8557676149583,1092.2612778416124
954,2017-04-28,1317.73999,1331.280029,1292.369995,1316.47998,1316.47998,527488992,1225.439025937343,1096.7012521417785
955,2017-04-29,1317.839966,1327.199951,1315.209961,1321.790039,1321.790039,422705984,1234.6153128956914,1101.1584558419413
956,2017-04-30,1321.869995,1347.910034,1314.920044,1347.890015,1347.890015,413115008,1245.4033797627685,1106.0442292906157
957,2017-05-01,1348.300049,1434.319946,1348.300049,1421.599976,1421.599976,713624000,1262.184007975838,1112.2928579383263
958,2017-05-02,1421.030029,1473.900024,1415.689941,1452.819946,1452.819946,477337984,1280.3398115971868,1119.0359685930127
959,2017-05-03,1453.780029,1492.77002,1447.48999,1490.089966,1490.089966,583795968,1300.316016778407,1126.383572502062
960,2017-05-04,1490.719971,1608.910034,1490.719971,1537.670044,1537.670044,933548992,1322.9211622280825,1134.5278590663775
961,2017-05-05,1540.869995,1618.030029,1530.310059,1555.449951,1555.449951,946035968,1345.0667611587414,1142.862949995756
962,2017-05-06,1556.810059,1578.800049,1542.5,1578.800049,1578.800049,582529984,1367.3270742864804,1151.49536779782
963,2017-05-07,1579.469971,1596.719971,1559.76001,1596.709961,1596.709961,1080029952,1389.1730634972919,1160.3114983562791
964,2017-05-08,1596.920044,1723.349976,1596.920044,1723.349976,1723.349976,1340320000,1420.9994361165973,1171.4607751413032
965,2017-05-09,1723.890015,1833.48999,1716.300049,1755.359985,1755.359985,1167920000,1452.8432979150166,1183.0231357325645
966,2017-05-10,1756.52002,1788.439941,1719.099976,1787.130005,1787.130005,915723008,1484.6801271612055,1194.985647995286
967,2017-05-11,1780.369995,1873.930054,1755.349976,1848.569946,1848.569946,799489984,1519.336300383948,1207.9279113221119
968,2017-05-12,1845.76001,1856.150024,1694.01001,1724.23999,1724.23999,740984000,1538.8509374902385,1218.1519128800899
969,2017-05-13,1723.119995,1812.98999,1651.079956,1804.910034,1804.910034,579635008,1564.1898990625969,1229.7708855755336
970,2017-05-14,1800.859985,1831.420044,1776.619995,1808.910034,1808.910034,437196000,1587.4965785804447,1241.2389875245328
971,2017-05-15,1808.439941,1812.800049,1708.540039,1738.430054,1738.430054,731529024,1601.871195287069,1251.0843551775122
972,2017-05-16,1741.699951,1785.939941,1686.540039,1734.449951,1734.449951,959044992,1614.4977434502052,1260.655951134393
973,2017-05-17,1726.72998,1864.050049,1661.910034,1839.089966,1839.089966,1064729984,1635.887478931138,1272.110090042623
974,2017-05-18,1818.699951,1904.47998,1807.119995,1888.650024,1888.650024,894321024,1659.9601022710299,1284.3188016061354
975,2017-05-19,1897.369995,2004.52002,1890.25,1987.709961,1987.709961,1157289984,1691.1743745309318,1298.247339415915
976,2017-05-20,1984.23999,2084.72998,1974.920044,2084.72998,2084.72998,961336000,1728.655860766081,1313.8212530908474
977,2017-05-21,2067.030029,2119.080078,2037.5,2041.199951,2041.199951,1147859968,1758.4219645978828,1328.224791663306
978,2017-05-22,2043.189941,2303.899902,2017.869995,2173.399902,2173.399902,1942220032,1797.943672921894,1344.9609324620524
979,2017-05-23,2191.560059,2320.820068,2178.5,2320.419922,2320.419922,1378749952,1847.7033156912373,1364.2769520568634
980,2017-05-24,2321.370117,2523.719971,2321.370117,2443.639893,2443.639893,1725379968,1904.4591801968336,1385.6504756398958
981,2017-05-25,2446.23999,2763.709961,2285.300049,2304.97998,2304.97998,2406700032,1942.6040182733257,1403.85502028069
982,2017-05-26,2320.889893,2573.790039,2071.98999,2202.419922,2202.419922,1763480064,1967.3483900568185,1419.6681866513693
983,2017-05-27,2196.27002,2260.199951,1855.829956,2038.869995,2038.869995,1700480000,1974.1599714799786,1431.929608598867
984,2017-05-28,2054.080078,2267.340088,2054.080078,2155.800049,2155.800049,1147139968,1991.4590264818853,1446.2636767256222
985,2017-05-29,2159.429932,2307.050049,2107.169922,2255.610107,2255.610107,994625024,2016.6162722455151,1462.2903387112533
986,2017-05-30,2255.360107,2301.959961,2124.570068,2175.469971,2175.469971,1443970048,2031.7451959364184,1476.412707667466
987,2017-05-31,2187.189941,2311.080078,2145.570068,2286.409912,2286.409912,1544829952,2055.998978418664,1492.4522562681102
988,2017-06-01,2288.330078,2448.389893,2288.330078,2407.879883,2407.879883,1653180032,2089.5114455216485,1510.5795360053753
989,2017-06-02,2404.030029,2488.550049,2373.320068,2488.550049,2488.550049,1317030016,2127.5151220433963,1529.9452887379423
990,2017-06-03,2493.719971,2581.909912,2423.570068,2515.350098,2515.350098,1514950016,2164.4517864202157,1549.458255257983
991,2017-06-04,2547.790039,2585.889893,2452.540039,2511.810059,2511.810059,1355120000,2197.5335266659094,1568.514726619211
992,2017-06-05,2512.399902,2686.810059,2510.219971,2686.810059,2686.810059,1369309952,2244.131291650109,1590.6591886465533
993,2017-06-06,2690.840088,2999.909912,2690.840088,2863.199951,2863.199951,2089609984,2303.0902115881936,1615.8580156238493
994,2017-06-07,2869.379883,2869.379883,2700.560059,2732.159912,2732.159912,1517709952,2343.9539925797944,1637.9630036709016
995,2017-06-08,2720.48999,2815.300049,2670.949951,2805.620117,2805.620117,1281170048,2387.922194905528,1661.0849267071212
996,2017-06-09,2807.439941,2901.709961,2795.620117,2823.810059,2823.810059,1348950016,2429.4353248192874,1684.1091867525247
997,2017-06-10,2828.139893,2950.98999,2746.550049,2947.709961,2947.709961,2018889984,2478.7948139793552,1709.1309842623755
998,2017-06-11,2942.409912,2996.600098,2840.530029,2958.110107,2958.110107,1752400000,2524.443889505131,1733.863244118566
