,date,btc_hashrate,eth_hashrate,ltc_hashrate,btc_tweets,eth_tweets,ltc_tweets,btc_transactions,eth_transactions,ltc_transactions,btc_marketcap,eth_marketcap,ltc_marketcap,btc_difficulty,eth_difficulty,ltc_difficulty
5180,2023-03-11,3.4017317048497E+20,null,7.1784122856913E+14,107064,18045,623,319542,1031282,108446,390747862637,180692043533,5019665502,43551722213590,null,23679169
5181,2023-03-12,3.5934988051279E+20,null,7.5021734564711E+14,120467,21350,817,265394,974883,95479,398143745174,185625837119,5053491938,43551722213590,null,24602803
5182,2023-03-13,3.4393767742375E+20,null,7.0693678590129E+14,198796,20742,745,332950,1173725,98405,443727955471,202548656256,5708297283,43551722213590,null,25207943
5183,2023-03-14,3.3144783391679E+20,null,7.3024021259309E+14,203783,23692,883,327746,1105574,100862,478663510757,212536784186,6008505558,43551722213590,null,25207943
5184,2023-03-15,3.100390078125E+20,null,7.1573980296063E+14,0,0,0,344912,1076742,98260,475462942216,210201045405,5871223604,43551722213590,null,25180758
5185,2023-03-16,3.03443177657E+20,null,6.9513160326599E+14,0,0,0,294915,1042763,98864,476198545178,207201801946,5683166950,43551722213590,null,24748348
5186,2023-03-17,3.0546562914846E+20,null,7.3232982555142E+14,0,0,0,338676,1068367,102745,507587791295,215292324138,5950554612,43551722213590,null,24748348
5187,2023-03-18,3.4358583505881E+20,null,6.9310298887961E+14,0,0,0,296728,1023641,99208,528120801026,225324914335,6215750453,43551722213590,null,24748348
5188,2023-03-19,3.3487618789159E+20,null,7.1752534737118E+14,0,0,0,268983,992358,90405,529939352110,224082005068,6105679270,43551722213590,null,24861141
5189,2023-03-20,3.3025595632754E+20,null,7.2353224213945E+14,0,0,0,341134,1123422,94485,538170200211,221136404535,5930162489,43551722213590,null,24942602
5190,2023-03-21,3.1654598430905E+20,null,7.3834139785270E+14,0,0,0,327787,1081542,95678,539798799876,221742535595,5830381817,43551722213590,null,24942602
5191,2023-03-22,3.3933179263084E+20,null,6.8753199077929E+14,0,0,0,297416,1073049,100376,541819694548,223224897502,5947483390,43551722213590,null,24924005
5192,2023-03-23,3.7002596451163E+20,null,6.8972689668544E+14,0,0,0,295062,1077305,103462,536570444508,221598546969,6541367263,43767569956062,null,24576857
5193,2023-03-24,3.9896326331169E+20,null,725698904044090,0,0,0,291933,1084231,102473,540858282034,223271779021,6707193407,46843400286276,null,24576857
5194,2023-03-25,3.5795791539166E+20,null,7.2846069349993E+14,0,0,0,290052,1052415,103005,531702756353,218812322464,6701202706,46843400286276,null,24576857
5195,2023-03-26,3.4259620437544E+20,null,7.7033022483303E+14,0,0,0,261099,1011463,89552,535974758253,220817115440,6774133723,46843400286276,null,25249010
5196,2023-03-27,3.4273441065636E+20,null,720342024159770,0,0,0,296409,1100122,91814,532744519962,218308652409,6614004307,46843400286276,null,25596435
5197,2023-03-28,3.2768186676386E+20,null,7.3139647822616E+14,0,0,0,316147,1149677,92827,522596482937,217309316556,6342391431,46843400286276,null,25596435
5198,2023-03-29,3.1874906434214E+20,null,6.9778741732023E+14,0,0,0,334490,1165012,95838,542586652092,225134285187,6625639475,46843400286276,null,25540525
5199,2023-03-30,3.5825967517536E+20,null,6.6834935289348E+14,0,0,0,326192,1187924,95059,548995710515,224693314763,6519315402,46843400286276,null,24813696
5200,2023-03-31,3.5212846413767E+20,null,7.0425258008791E+14,0,0,0,308245,1150727,100809,545412235388,226802138195,6488294060,46843400286276,null,24813696
5201,2023-04-01,3.1594014053539E+20,null,7.1908599040004E+14,0,0,0,319506,1020143,99273,550267052351,228447141465,6730844792,46843400286276,null,24813696
5202,2023-04-02,3.4761013741372E+20,null,7.0140058998724E+14,0,0,0,341473,981226,90474,547078011904,226816062014,6751821713,46843400286276,null,24628895
5203,2023-04-03,3.4144709911431E+20,null,7.1103440387537E+14,0,0,0,332739,1052294,95607,541330305505,225236801844,6702776747,46843400286276,null,24462574
5204,2023-04-04,3.3202613525835E+20,null,689395588500591,0,0,0,420968,1068725,95750,542880472589,230743316478,6742216630,46843400286276,null,24462574
5205,2023-04-05,3.4794452610296E+20,null,678801624936250,0,0,0,346746,1123693,97994,548504363330,238974110571,6787785366,46843400286276,null,24462574
5206,2023-04-06,3.553981545814E+20,null,7.2159890442354E+14,0,0,0,353859,1036898,98410,541912369409,235605427472,6645716451,47189345878587,null,24320803
5207,2023-04-07,3.5032165195772E+20,null,7.2033427859289E+14,0,0,0,354889,1043552,97866,540661825919,233700451730,6583040571,47887764338536,null,24320803
5208,2023-04-08,3.4881270273326E+20,null,7.3234184660876E+14,0,0,0,318358,924776,94316,541787981029,234171479764,6588803057,47887764338536,null,24320803
5209,2023-04-09,3.6193047591006E+20,null,770345638341623,0,0,0,278258,956899,86671,542165590263,232035348315,6571982376,47887764338536,null,24949098
5210,2023-04-10,3.2405778462967E+20,null,7.5498011909462E+14,0,0,0,289502,1016480,91740,553277125579,234488425407,6652663226,47887764338536,null,25306577
5211,2023-04-11,3.2802055105801E+20,null,7.1903433058001E+14,0,0,0,384848,1084502,97746,582355290851,239773919069,6909484058,47887764338536,null,25306577
5212,2023-04-12,3.713643400962E+20,null,7.2592651606157E+14,0,0,0,337942,1021632,95878,580549842279,237058538232,6701981096,47887764338536,null,25319808
5213,2023-04-13,3.4089028510967E+20,null,6.6957933659791E+14,0,0,0,331900,1094764,99545,584548379962,246846574112,6797822132,47887764338536,null,25409509
5214,2023-04-14,3.4960700740392E+20,null,6.9904915244227E+14,0,0,0,315819,1166392,103224,591763455306,263044681956,7026132896,47887764338536,null,25409509
5215,2023-04-15,3.6279364951449E+20,null,7.2818336640853E+14,0,0,0,276027,1056292,96554,587688189115,262581793255,6998316856,47887764338536,null,25409509
5216,2023-04-16,3.3342975375128E+20,null,7.4266384350043E+14,0,0,0,232144,854249,90803,586770170654,263719591022,7154702345,47887764338536,null,25098827
5217,2023-04-17,3.3899414380761E+20,null,7.3257265549622E+14,0,0,0,316038,1011979,91560,574932233109,261890162695,7194820047,47887764338536,null,24863074
5218,2023-04-18,3.8685727523382E+20,null,722323555000477,0,0,0,312356,1070108,94004,579388292724,262566408225,7370048640,47887764338536,null,24863074
5219,2023-04-19,3.5369445039831E+20,null,697791509043884,0,0,0,301583,1085066,93517,572697182702,253435216436,7030550788,47887764338536,null,24858764
5220,2023-04-20,3.440012332127E+20,null,6.8372906697874E+14,0,0,0,296550,1073576,93345,554803703757,244547090917,6562578892,48296984989381,null,24797466
5221,2023-04-21,3.1589945071088E+20,null,7.463910874682E+14,0,0,0,352073,1009840,94763,541223680202,239265984813,6461433453,48712405953118,null,24797466
5222,2023-04-22,3.7006109141457E+20,null,7.6002429388441E+14,0,0,0,354603,862010,89629,531332823701,233870708593,6269743705,48712405953118,null,24797466
5223,2023-04-23,3.5338757135925E+20,null,7.2933196732339E+14,0,0,0,432613,867666,86109,533784718081,233929505070,6285129128,48712405953118,null,25304802
5224,2023-04-24,3.4063190076832E+20,null,7.1916170048853E+14,0,0,0,360032,940804,86668,532181017040,232092919757,6378144204,48712405953118,null,25552415
5225,2023-04-25,3.1992939288782E+20,null,6.9905303086053E+14,0,0,0,369718,976311,93845,532681611786,230109871343,6484302738,48712405953118,null,25552415
5226,2023-04-26,3.263320776215E+20,null,7.4029101642256E+14,0,0,0,436331,978121,92861,558431551650,237716970703,6607410725,48712405953118,null,25499234
5227,2023-04-27,3.1097158937652E+20,null,6.7877803914621E+14,0,0,0,418782,939262,94645,562823508703,237697778199,6482758745,48712405953118,null,24798585
5228,2023-04-28,3.499826357804E+20,null,6.8744522089103E+14,0,0,0,483375,987649,100387,567801865027,238904734355,6503034543,48712405953118,null,24798585
5229,2023-04-29,3.2313003959797E+20,null,6.8776632806546E+14,0,0,0,485894,887098,99638,567061285936,238768178796,6566308534,48712405953118,null,24798585
5230,2023-04-30,3.5680110446212E+20,null,7.0684185323647E+14,0,0,0,568368,974972,98889,568010340247,239279090914,6569440419,48712405953118,null,24522198
5231,2023-05-01,3.9368035017395E+20,null,7.5201296758433E+14,0,0,0,682099,1102060,100684,550696343932,231490386495,6356623798,48712405953118,null,24253206
5232,2023-05-02,3.6638613552929E+20,null,7.5664579457591E+14,0,0,0,457579,1127805,142604,547194070942,231775540263,6403510482,48712405953118,null,24253206
5233,2023-05-03,3.3542307239115E+20,null,6.5854196209302E+14,0,0,0,489418,1117146,184327,552885417458,234801292449,6393832944,48712405953118,null,24273613
5234,2023-05-04,3.7549395371564E+20,null,6.7333446719965E+14,0,0,0,490977,1110210,230375,561283286392,237896413919,6460689247,48484851384226,null,24703863
5235,2023-05-05,2.9683868832619E+20,null,7.2997752310898E+14,0,0,0,411310,1208548,356270,566591327070,242856005083,6478414084,48005534313579,null,24703863
5236,2023-05-06,3.2808229038878E+20,null,7.1599517036778E+14,0,0,0,600985,1145565,407197,563756422246,242518065295,6280753558,48005534313579,null,24703863
5237,2023-05-07,3.1837205721025E+20,null,653048707616475,0,0,0,607744,1101487,355051,559487761338,239813936057,6168317513,48005534313579,null,24489483
5238,2023-05-08,3.5452625185317E+20,null,6.3155786927671E+14,0,0,0,574914,1145960,525847,540973643670,233442695176,5939756940,48005534313579,null,24260698
5239,2023-05-09,3.5431607653681E+20,null,6.3463095502469E+14,0,0,0,598105,1126707,576708,534428548512,231882909933,5816726253,48005534313579,null,24260698
5240,2023-05-10,3.5123838948808E+20,null,6.6741756210033E+14,0,0,0,671498,1086375,584836,537049012395,232555042610,5933546007,48005534313579,null,24260698
5241,2023-05-11,3.9963573191306E+20,null,6.7535852602226E+14,0,0,0,546398,1099638,488865,528671853730,228325352255,5954332332,48005534313579,null,23243583
5242,2023-05-12,3.3551241575389E+20,null,6.403333475025E+14,0,0,0,509018,1070884,409466,513409766207,223351711811,5887156889,48005534313579,null,22964511
5243,2023-05-13,3.5593818716437E+20,null,6.7248888547254E+14,0,0,0,575495,994500,341082,519399038255,226569067124,5974232216,48005534313579,null,22964511
5244,2023-05-14,3.7771470010318E+20,null,722563303279589,0,0,0,631503,992354,511294,520456561757,226816185674,6061376180,48005534313579,null,23130898
5245,2023-05-15,3.8994534753706E+20,null,6.7295938779683E+14,0,0,0,526232,1091921,500172,529368216830,229672342127,6330454063,48005534313579,null,23449387
5246,2023-05-16,3.5509599559615E+20,null,6.9011145602297E+14,0,0,0,566309,1072600,452598,524585706533,228743779441,6472837883,48005534313579,null,23449387
5247,2023-05-17,3.8086120380694E+20,null,7.1623134182954E+14,0,0,0,583294,1043585,363885,523291706662,228305783357,6761815625,48005534313579,null,23451000
5248,2023-05-18,3.8092629704179E+20,null,7.6713139839092E+14,0,0,0,476563,1054402,193493,526284077241,228476289651,6736533184,49188301954866,null,24476733
5249,2023-05-19,3.4626515185345E+20,null,6.7403698593281E+14,0,0,0,515324,1073998,264384,520375483548,227655273505,6697072686,49549703178593,null,24476733
5250,2023-05-20,3.2334122389496E+20,null,682712930171835,0,0,0,423605,1049772,234096,521836650790,228528539991,6680457247,49549703178593,null,24476733
5251,2023-05-21,3.7221386594071E+20,null,7.276769246704E+14,0,0,0,486474,1014742,301224,522937200499,228314765813,6744127625,49549703178593,null,24411918
5252,2023-05-22,3.6177897708448E+20,null,7.3336820912673E+14,0,0,0,499137,1075234,370683,519716124241,228316904662,6673522281,49549703178593,null,24343419
5253,2023-05-23,3.8615897009564E+20,null,6.9698594056559E+14,0,0,0,519716,1113165,258222,527715955723,233012045697,6719100067,49549703178593,null,24343419
5254,2023-05-24,3.4897636957779E+20,null,696368683469194,0,0,0,405380,1054823,319522,516359561967,228665865564,6405969062,49549703178593,null,24348738
5255,2023-05-25,3.6090482464337E+20,null,7.0094198567246E+14,0,0,0,460016,1062757,531493,509781056069,225938850661,6243104415,49549703178593,null,24641301
5256,2023-05-26,3.879540171982E+20,null,7.0018510636512E+14,0,0,0,532220,1059510,344383,515005371524,229093246846,6437263222,49549703178593,null,24641301
5257,2023-05-27,3.5703920765784E+20,null,7.2789822989551E+14,0,0,0,471488,982620,366389,518005328883,230402927638,6503119017,49549703178593,null,24641301
5258,2023-05-28,3.8016499555287E+20,null,7.5454405239008E+14,0,0,0,495998,968996,171644,529272087699,233277010549,6644944978,49549703178593,null,24915819
5259,2023-05-29,3.8928606731105E+20,null,7.1490871736759E+14,0,0,0,550162,1082245,285999,540363762209,239421489037,6781216507,49549703178593,null,25122123
5260,2023-05-30,3.9589696849294E+20,null,7.2292537749704E+14,0,0,0,515092,1190789,262807,538809096021,239965398186,6827289340,49549703178593,null,25122123
5261,2023-05-31,3.6950456611893E+20,null,7.5416563878147E+14,0,0,0,421438,1098149,197608,527664231594,236157065036,6683410516,49896188532214,null,25165375
5262,2023-06-01,3.3173918024819E+20,null,7.6831762474905E+14,0,0,0,355854,1071180,171626,521814229685,235103564888,6914995893,51234338863443,null,25477809
5263,2023-06-02,4.0791678919504E+20,null,7.6638446942100E+14,0,0,0,479273,1102996,156362,524605858364,238160210559,7043152979,51234338863443,null,25477809
5264,2023-06-03,3.7396166161247E+20,null,7.6719298405328E+14,0,0,0,381323,1003794,174010,526558891836,239575815136,7122104502,51234338863443,null,25477809
5265,2023-06-04,3.3272105873965E+20,null,7.2462676874974E+14,0,0,0,363872,962454,145326,526786614682,239727795676,7115477006,51234338863443,null,25964750
5266,2023-06-05,3.7953216972697E+20,null,7.2041811353851E+14,0,0,0,359116,1151611,230377,513110780217,233564845903,6780020484,51234338863443,null,26144212
5267,2023-06-06,3.8581610177363E+20,null,6.9286927006054E+14,0,0,0,461921,1095144,453554,506209655865,231522217481,6577323731,51234338863443,null,26144212
5268,2023-06-07,3.4494810294867E+20,null,7.4354772054309E+14,0,0,0,433646,1071257,198553,517894503555,234778860733,6667418155,51234338863443,null,26037699
5269,2023-06-08,3.6987741529991E+20,null,7.3491106371203E+14,0,0,0,406852,1008582,304340,513489081300,232750270242,6580785444,51234338863443,null,25198699
5270,2023-06-09,4.2402558544502E+20,null,7.5600951654445E+14,0,0,0,386915,1046976,252895,514568144019,232407781041,6595879604,51234338863443,null,25198699
5271,2023-06-10,3.908251551554E+20,null,7.8676679535581E+14,0,0,0,365215,1204433,197064,501175539308,222607625637,5881617263,51234338863443,null,25198699
5272,2023-06-11,4.3310291035437E+20,null,789898231431967,0,0,0,399038,1106073,174238,501255361770,221338677503,5787049551,51234338863443,null,26258144
5273,2023-06-12,3.783377694178E+20,null,7.1929609898952E+14,0,0,0,370477,975959,192519,501993996295,219848005891,5726377458,51234338863443,null,26581603
5274,2023-06-13,3.8919340543796E+20,null,7.0041160719075E+14,0,0,0,410336,952433,177279,504450930526,220197944494,5798766806,51234338863443,null,26581603
5275,2023-06-14,3.3665842103042E+20,null,7.4554464390535E+14,0,0,0,330537,1023424,251924,501322760170,218301302105,5726584637,51935360722909,null,26448528
5276,2023-06-15,3.6781052607271E+20,null,6.8328754063688E+14,0,0,0,422921,1110065,201721,487433645145,208201456689,5476581928,52350439455488,null,25154309
5277,2023-06-16,4.0578447261458E+20,null,7.2968289753848E+14,0,0,0,512049,1146585,252007,499896413273,212310626919,5618634822,52350439455488,null,25154309
5278,2023-06-17,3.7610459602037E+20,null,743414826903532,0,0,0,475112,984217,325213,513793263094,218781716146,5734943726,52350439455488,null,25154309
5279,2023-06-18,3.6279211240335E+20,null,6.8123284719295E+14,0,0,0,439717,1001818,305575,514914455328,219015779459,5770319550,52350439455488,null,24934279
5280,2023-06-19,4.0452377605674E+20,null,7.3114315188382E+14,0,0,0,415462,1046350,146916,514572613649,218115986189,5755419010,52350439455488,null,24763955
5281,2023-06-20,3.5406626047799E+20,null,7.0135448290052E+14,0,0,0,447579,1072045,194962,527225033565,220250361302,5797837469,52350439455488,null,24763955
5282,2023-06-21,3.4454858988746E+20,null,7.5096992103295E+14,0,0,0,363159,1091714,185454,568582725232,232156016466,6254098926,52350439455488,null,24853549
5283,2023-06-22,3.2086881412067E+20,null,7.4238835332399E+14,0,0,0,391904,1052333,141861,584376151455,239906015785,6444857720,52350439455488,null,25485486
5284,2023-06-23,3.669142323339E+20,null,7.9627232154505E+14,0,0,0,373876,1054976,136559,588631590738,238664073239,6551964479,52350439455488,null,25485486
5285,2023-06-24,3.5494818120684E+20,null,7.5120843799195E+14,0,0,0,361291,1004563,134988,594435949567,238535965364,6732524333,52350439455488,null,25485486
5286,2023-06-25,3.7179406475248E+20,null,7.7284703221444E+14,0,0,0,382616,934895,105436,594421535554,240205193387,6609130932,52350439455488,null,26143793
5287,2023-06-26,4.0051442764586E+20,null,7.6274944196285E+14,0,0,0,403833,996984,115762,587877915553,237101157302,6530751524,52350439455488,null,26381967
5288,2023-06-27,3.808264145264E+20,null,7.9771805141854E+14,0,0,0,434718,1067370,133940,592303658065,237337815007,6573803170,52350439455488,null,26381967
5289,2023-06-28,3.2319426001195E+20,null,7.3737972137915E+14,0,0,0,331170,1094481,159007,588404080098,234721534573,6378654884,52255759843019,null,26381252
5290,2023-06-29,3.1169278622675E+20,null,7.5025982369751E+14,0,0,0,438047,1064346,148028,590486043070,234010524921,6287236889,50646206431058,null,26379435
5291,2023-06-30,4.0247809555826E+20,null,7.3981242892989E+14,0,0,0,445039,1129184,163585,593694327244,239062097780,7364594825,50646206431058,null,26379435
5292,2023-07-01,3.5399005039124E+20,null,7.8343412175418E+14,0,0,0,324141,1015838,131356,592469099054,243163089698,7944141408,50646206431058,null,26379435
5293,2023-07-02,3.7505349529399E+20,null,769303464623321,0,0,0,309749,925771,135023,593084191542,242755613164,8230187793,50646206431058,null,26659158
5294,2023-07-03,4.0265725243266E+20,null,7.6344400073779E+14,0,0,0,327977,1061564,129964,598572938063,247622782395,8197936608,50646206431058,null,26728938
5295,2023-07-04,3.4273733052633E+20,null,7.7569607679426E+14,0,0,0,375666,931944,141163,601819541743,247079354179,7985307404,50646206431058,null,26728938
5296,2023-07-05,3.8491828730665E+20,null,770121923370699,0,0,0,496071,760586,126636,594300002751,243163587445,7713268753,50646206431058,null,26691690
5297,2023-07-06,3.5479755373301E+20,null,7.0228760050642E+14,0,0,0,392549,914280,118637,592737024222,240993625290,7540479125,50646206431058,null,26593819
5298,2023-07-07,4.0616941089974E+20,null,7.2344785088052E+14,0,0,0,555839,1038341,125685,586375951243,235655420710,7238664106,50646206431058,null,26593819
5299,2023-07-08,4.6501481595224E+20,null,7.3722731512877E+14,0,0,0,573519,1014086,146165,587174909837,235641990768,7284921492,50646206431058,null,26593819
5300,2023-07-09,4.2836877921853E+20,null,731060426883336,0,0,0,594096,954379,131369,588065002830,236525792446,7233683969,50646206431058,null,25776388
5301,2023-07-10,4.1096379804938E+20,null,7.4619684681907E+14,0,0,0,506961,1057858,111317,587877035960,236507956089,7068193046,50646206431058,null,25308325
5302,2023-07-11,3.7938298605349E+20,null,7.6001069223337E+14,0,0,0,432158,1091428,107199,592599158043,237533896799,7240955982,50646206431058,null,25308325
5303,2023-07-12,3.5855019030908E+20,null,7.3912739406685E+14,0,0,0,478176,1041317,116574,594210665042,238605059135,7205081029,53503052179805,null,25408063
5304,2023-07-13,3.5675115991753E+20,null,749434621878967,0,0,0,375739,1121269,124789,596237660854,241751085897,7445376706,53911173001055,null,25873511
5305,2023-07-14,3.4395883868641E+20,null,8.0723148914382E+14,0,0,0,421528,1110332,123080,602885468975,251066991444,7427519266,53911173001055,null,25873511
5306,2023-07-15,3.6099590066749E+20,null,7.7730196562048E+14,0,0,0,484842,950700,117986,588966097913,245118589524,7079760638,53911173001055,null,25873511
5307,2023-07-16,3.9476154885024E+20,null,8.113193199191E+14,0,0,0,594990,946750,116712,588665005278,244808759776,7069882831,53911173001055,null,27317364
5308,2023-07-17,3.8547369398271E+20,null,796976443774874,0,0,0,428476,1036419,114340,586434096931,242679740672,6883898298,53911173001055,null,27541766
5309,2023-07-18,4.2079573353636E+20,null,7.6372750403833E+14,0,0,0,582522,1175963,112530,582039645093,240942352041,6829349955,53911173001055,null,27541766
5310,2023-07-19,4.14066253937E+20,null,7.3674249317808E+14,0,0,0,480101,1093783,128475,582741426799,241656426869,6934677309,53911173001055,null,27296689
5311,2023-07-20,3.6274590315884E+20,null,7.5757034368435E+14,0,0,0,400272,1049510,115754,582957045550,240974694512,6936098585,53911173001055,null,26605402
5312,2023-07-21,3.202294026716E+20,null,7.8000527102726E+14,0,0,0,323735,1110882,117198,580273493416,240047564703,6940647072,53911173001055,null,26605402
5313,2023-07-22,3.300263593453E+20,null,7.826477908701E+14,0,0,0,288616,1004374,121801,580832452786,239614680097,7021977819,53911173001055,null,26605402
5314,2023-07-23,3.9030813123116E+20,null,799977244699395,0,0,0,559477,977305,106823,581977418367,238176375674,6918825772,53911173001055,null,27044900
5315,2023-07-24,3.9077879491492E+20,null,7.5604801166678E+14,0,0,0,529773,1036300,124857,572318999698,235853221403,6763667442,53911173001055,null,27132612
5316,2023-07-25,4.0697792783207E+20,null,7.7560440789684E+14,0,0,0,462448,990249,143523,567248427760,235407376877,6673532986,53911173001055,null,27132612
5317,2023-07-26,3.7277615170244E+20,null,7.6996684445328E+14,0,0,0,452602,1029348,187723,569271672191,236048274799,6699404219,53251647610384,null,27067135
5318,2023-07-27,3.5404810197486E+20,null,7.645665443911E+14,0,0,0,412900,998420,143849,570778917279,237433775989,6795813330,52328312063444,null,26896325
5319,2023-07-28,3.6671815768261E+20,null,7.319077985847E+14,0,0,0,449085,1014601,143074,569038897743,237135342112,6823830024,52328312063444,null,26896325
5320,2023-07-29,3.7875554338801E+20,null,689980337147526,0,0,0,422987,991161,132887,570265429373,238028005048,6840171185,52328312063444,null,26896325
5321,2023-07-30,3.5830815795885E+20,null,7.5363790949375E+14,0,0,0,645686,981157,108246,569881626282,237962674951,7064733456,52328312063444,null,26139949
5322,2023-07-31,4.2950205346751E+20,null,8.166776966294E+14,0,0,0,445525,1048101,117509,570421882364,236661214941,6969419546,52328312063444,null,25637019
5323,2023-08-01,3.5456185542096E+20,null,7.9400213631563E+14,0,0,0,412080,1068108,133825,564280613655,233433881019,6862027665,52328312063444,null,25637019
5324,2023-08-02,3.9183098973835E+20,null,8.0645412890374E+14,0,0,0,390614,1042149,127498,572671189191,235266455259,6761315910,52328312063444,null,26351152
5325,2023-08-03,4.0728271504393E+20,null,7.891944984115E+14,0,0,0,475856,1049539,140967,567601310608,233597106966,6466302031,52328312063444,null,27579072
5326,2023-08-04,3.6075121104505E+20,null,7.5596079422724E+14,0,0,0,318365,1075359,136736,567352348059,233210958377,6202034980,52328312063444,null,27579072
5327,2023-08-05,3.4654904703199E+20,null,7.6558530105426E+14,0,0,0,500569,1124372,127180,565353840191,232816959883,6174848074,52328312063444,null,27579072
5328,2023-08-06,3.9956259586007E+20,null,8.0065952418606E+14,0,0,0,607111,987506,115093,565589146279,232923970191,6215500518,52328312063444,null,27155713
5329,2023-08-07,4.2175912180318E+20,null,7.386236444226E+14,0,0,0,427388,1047336,152654,565902626397,232606833867,6171637891,52328312063444,null,27045848
5330,2023-08-08,3.5081682612387E+20,null,7.5853471346573E+14,0,0,0,331069,1098689,137887,573094142388,233997047279,6232002852,52328312063444,null,27045848
5331,2023-08-09,3.7436330821257E+20,null,7.8224566887832E+14,0,0,0,506584,1076595,137508,578358610609,235964906116,6279863724,52358969387622,null,26953829
5332,2023-08-10,3.7196658220222E+20,null,7.5907187328133E+14,0,0,0,357912,1037733,138744,574329845830,235497566287,6262324834,52391178981379,null,26651190
5333,2023-08-11,3.8146107669864E+20,null,7.7576949856643E+14,0,0,0,506387,1050203,129036,572350055936,234911754697,6226502994,52391178981379,null,26651190
5334,2023-08-12,4.0307940397348E+20,null,7.8599284250219E+14,0,0,0,503767,972839,136418,572417342758,235143461447,6264548594,52391178981379,null,26651190
5335,2023-08-13,3.6818646767663E+20,null,788668930534179,0,0,0,496977,920802,130451,572051992576,235280347779,6225367018,52391178981379,null,26861879
5336,2023-08-14,4.1533475061776E+20,null,7.9502749592798E+14,0,0,0,568346,1009971,131448,572305003875,234862615872,6158667642,52391178981379,null,26922009
5337,2023-08-15,4.5605630283839E+20,null,7.7739488381661E+14,0,0,0,582892,1056395,108320,571159433341,234010360125,6091338141,52391178981379,null,26922009
5338,2023-08-16,4.1763103432407E+20,null,7.2148978182992E+14,0,0,0,566715,1076026,109497,567007888910,231885232633,5835249965,52391178981379,null,26844323
5339,2023-08-17,4.2668345138059E+20,null,7.4521617983872E+14,0,0,0,502118,1065879,109433,549451911263,224850294830,5540140069,52391178981379,null,26636340
5340,2023-08-18,3.7422523818228E+20,null,7.2882409309552E+14,0,0,0,423068,1081417,116132,512202241879,213162394337,4850777937,52391178981379,null,26636340
5341,2023-08-19,3.5695857935389E+20,null,7.6593508551107E+14,0,0,0,519640,1041484,106169,506212410824,211995097550,4797425561,52391178981379,null,26636340
5342,2023-08-20,4.2924235300415E+20,null,7.7469292353E+14,0,0,0,612299,943440,106059,508577825062,212901668528,4841009507,52391178981379,null,26378186
5343,2023-08-21,4.1172453899348E+20,null,7.2507006071894E+14,0,0,0,549909,1010718,111270,507494554696,212856482326,4950711867,52391178981379,null,26254086
5344,2023-08-22,3.9615469351593E+20,null,7.4725656683378E+14,0,0,0,420714,1040834,119303,505928325878,210283866132,4928971670,53588410123874,null,26254086
5345,2023-08-23,4.1309098008909E+20,null,7.7163592708694E+14,0,0,0,417680,1045220,104835,509512129754,210495748100,4885631345,55621444139430,null,26199177
5346,2023-08-24,3.9440082405668E+20,null,7.2537485746043E+14,0,0,0,399012,1055235,107738,511948638643,211858683777,4884822986,55621444139430,null,25901549
5347,2023-08-25,3.7415262363652E+20,null,741844428787501,0,0,0,425057,1025742,117729,507271461788,210412745501,4847606800,55621444139430,null,25901549
5348,2023-08-26,3.7586407030119E+20,null,7.533926050761E+14,0,0,0,497376,990794,118913,507140732476,210190000834,4890038932,55621444139430,null,25901549
5349,2023-08-27,3.2968688151083E+20,null,8.2794485420690E+14,0,0,0,413478,907110,110390,507718886088,210577956408,4893714387,55621444139430,null,26284903
5350,2023-08-28,3.2881798614103E+20,null,8.1879264969051E+14,0,0,0,331227,995843,108548,507064423396,209916300701,4868607712,55621444139430,null,26427624
5351,2023-08-29,4.01360156355E+20,null,741565127762110,0,0,0,500143,1019692,113946,519831168575,214083990589,4995884301,55621444139430,null,26427624
5352,2023-08-30,3.9129255467472E+20,null,7.3705164623073E+14,0,0,0,407875,1027316,108103,532812906189,218191039537,5069794435,55621444139430,null,26526038
5353,2023-08-31,3.6515479310834E+20,null,8.1327095917978E+14,0,0,0,437291,1010128,111963,524394939080,215388171215,4984504020,55621444139430,null,26778413
5354,2023-09-01,4.1289643870219E+20,null,7.5458972996705E+14,0,0,0,419397,1006635,115570,505607692877,209181247358,4762693919,55621444139430,null,26778413
5355,2023-09-02,4.2104945495544E+20,null,8.0473940758898E+14,0,0,0,539596,1024172,136355,502512167292,207912648102,4786178590,55621444139430,null,26778413
5356,2023-09-03,4.318353060956E+20,null,843898999997628,0,0,0,625099,1038128,123954,504779612442,208511118636,4817145030,55621444139430,null,27846563
5357,2023-09-04,4.283626419253E+20,null,7.8883411771495E+14,0,0,0,573047,952440,105769,504582655776,208226228622,4798239430,55621444139430,null,27954207
5358,2023-09-05,3.7823732833814E+20,null,7.6418311624697E+14,0,0,0,461969,994049,104086,501434007462,207755106659,4734960878,55621444139430,null,27954207
5359,2023-09-06,3.6056249121622E+20,null,7.5005498622413E+14,0,0,0,485222,1058940,103975,501219696083,207977158846,4719034666,54302721812290,null,27663734
5360,2023-09-07,3.6379123166457E+20,null,748234726402945,0,0,0,537793,1017089,105139,503261393225,208545480195,4730690938,54150142369480,null,26771892
5361,2023-09-08,3.8584872740099E+20,null,8.277717679853E+14,0,0,0,414666,1014297,110940,507090603580,208842538573,4723715328,54150142369480,null,26771892
